objectid,lau115cd,lau115nm,year,region,population,predictedprevalence,percentageprevalence,Noqualifications,Percentagenoqualification,Level1qualifications,percentagelevel1,Level2qualifications,percentagelevel2,Apprenticeship,percentageapprenticeship,Level3qualifications,percentagelevel3,Level4qualificationsandabove,percentagelevel4andabove,Otherqualifications,percentageotherqualifications,weeklygrosspaymean
244,E07000226,Crawley,2020,"""South East""",84549,712,0.84,16995,20.1,15257,18.05,14427,17.06,2887,3.41,9555,11.3,18214,21.54,7214,8.53,444.9
244,E07000226,Crawley,2025,"""South East""",84549,724,0.86,16995,20.1,15257,18.05,14427,17.06,2887,3.41,9555,11.3,18214,21.54,7214,8.53,444.9
244,E07000226,Crawley,2030,"""South East""",84549,731,0.86,16995,20.1,15257,18.05,14427,17.06,2887,3.41,9555,11.3,18214,21.54,7214,8.53,444.9
244,E07000226,Crawley,2035,"""South East""",84549,737,0.87,16995,20.1,15257,18.05,14427,17.06,2887,3.41,9555,11.3,18214,21.54,7214,8.53,444.9
301,E07000226,Crawley,2040,"""South East""",84549,738,0.87,16995,20.1,15257,18.05,14427,17.06,2887,3.41,9555,11.3,18214,21.54,7214,8.53,444.9
136,E07000107,Dartford,2020,"""South East""",77342,693,0.9,16334,21.12,13410,17.34,14036,18.15,3310,4.28,8930,11.55,17053,22.05,4269,5.52,492
136,E07000107,Dartford,2025,"""South East""",77342,739,0.96,16334,21.12,13410,17.34,14036,18.15,3310,4.28,8930,11.55,17053,22.05,4269,5.52,492
136,E07000107,Dartford,2030,"""South East""",77342,787,1.02,16334,21.12,13410,17.34,14036,18.15,3310,4.28,8930,11.55,17053,22.05,4269,5.52,492
136,E07000107,Dartford,2035,"""South East""",77342,818,1.06,16334,21.12,13410,17.34,14036,18.15,3310,4.28,8930,11.55,17053,22.05,4269,5.52,492
180,E07000107,Dartford,2040,"""South East""",77342,844,1.09,16334,21.12,13410,17.34,14036,18.15,3310,4.28,8930,11.55,17053,22.05,4269,5.52,492
137,E07000108,Dover,2020,"""South East""",91382,680,0.74,22885,25.04,13376,14.64,15941,17.44,3371,3.69,11049,12.09,20071,21.96,4689,5.13,503.6
137,E07000108,Dover,2025,"""South East""",91382,707,0.77,22885,25.04,13376,14.64,15941,17.44,3371,3.69,11049,12.09,20071,21.96,4689,5.13,503.6
137,E07000108,Dover,2030,"""South East""",91382,726,0.79,22885,25.04,13376,14.64,15941,17.44,3371,3.69,11049,12.09,20071,21.96,4689,5.13,503.6
137,E07000108,Dover,2035,"""South East""",91382,744,0.81,22885,25.04,13376,14.64,15941,17.44,3371,3.69,11049,12.09,20071,21.96,4689,5.13,503.6
283,E07000108,Dover,2040,"""South East""",91382,762,0.83,22885,25.04,13376,14.64,15941,17.44,3371,3.69,11049,12.09,20071,21.96,4689,5.13,503.6
94,E07000061,Eastbourne,2020,"""South East""",82691,569,0.69,19215,23.24,11408,13.8,13763,16.64,2899,3.51,10418,12.6,20194,24.42,4794,5.8,709.3
94,E07000061,Eastbourne,2025,"""South East""",82691,567,0.69,19215,23.24,11408,13.8,13763,16.64,2899,3.51,10418,12.6,20194,24.42,4794,5.8,709.3
94,E07000061,Eastbourne,2030,"""South East""",82691,563,0.68,19215,23.24,11408,13.8,13763,16.64,2899,3.51,10418,12.6,20194,24.42,4794,5.8,709.3
94,E07000061,Eastbourne,2035,"""South East""",82691,555,0.67,19215,23.24,11408,13.8,13763,16.64,2899,3.51,10418,12.6,20194,24.42,4794,5.8,709.3
119,E07000061,Eastbourne,2040,"""South East""",82691,555,0.67,19215,23.24,11408,13.8,13763,16.64,2899,3.51,10418,12.6,20194,24.42,4794,5.8,709.3
119,E07000086,Eastleigh,2020,"""South East""",101482,770,0.76,17907,17.65,14410,14.2,17461,17.21,5779,5.69,13524,13.33,28326,27.91,4075,4.02,545.1
119,E07000086,Eastleigh,2025,"""South East""",101482,778,0.77,17907,17.65,14410,14.2,17461,17.21,5779,5.69,13524,13.33,28326,27.91,4075,4.02,545.1
119,E07000086,Eastleigh,2030,"""South East""",101482,785,0.77,17907,17.65,14410,14.2,17461,17.21,5779,5.69,13524,13.33,28326,27.91,4075,4.02,545.1
119,E07000086,Eastleigh,2035,"""South East""",101482,795,0.78,17907,17.65,14410,14.2,17461,17.21,5779,5.69,13524,13.33,28326,27.91,4075,4.02,545.1
70,E07000086,Eastleigh,2040,"""South East""",101482,803,0.79,17907,17.65,14410,14.2,17461,17.21,5779,5.69,13524,13.33,28326,27.91,4075,4.02,545.1
225,E07000207,Elmbridge,2020,"""South East""",103005,759,0.74,13628,13.23,10451,10.15,14320,13.9,2280,2.21,11400,11.07,45170,43.85,5756,5.59,473.4
225,E07000207,Elmbridge,2025,"""South East""",103005,751,0.73,13628,13.23,10451,10.15,14320,13.9,2280,2.21,11400,11.07,45170,43.85,5756,5.59,473.4
225,E07000207,Elmbridge,2030,"""South East""",103005,742,0.72,13628,13.23,10451,10.15,14320,13.9,2280,2.21,11400,11.07,45170,43.85,5756,5.59,473.4
225,E07000207,Elmbridge,2035,"""South East""",103005,724,0.7,13628,13.23,10451,10.15,14320,13.9,2280,2.21,11400,11.07,45170,43.85,5756,5.59,473.4
303,E07000207,Elmbridge,2040,"""South East""",103005,708,0.69,13628,13.23,10451,10.15,14320,13.9,2280,2.21,11400,11.07,45170,43.85,5756,5.59,473.4
120,E07000087,Fareham,2020,"""South East""",92153,662,0.72,16181,17.56,12058,13.08,15691,17.03,5058,5.49,12403,13.46,27419,29.75,3343,3.63,473.1
120,E07000087,Fareham,2025,"""South East""",92153,650,0.71,16181,17.56,12058,13.08,15691,17.03,5058,5.49,12403,13.46,27419,29.75,3343,3.63,473.1
120,E07000087,Fareham,2030,"""South East""",92153,634,0.69,16181,17.56,12058,13.08,15691,17.03,5058,5.49,12403,13.46,27419,29.75,3343,3.63,473.1
120,E07000087,Fareham,2035,"""South East""",92153,631,0.68,16181,17.56,12058,13.08,15691,17.03,5058,5.49,12403,13.46,27419,29.75,3343,3.63,473.1
63,E07000087,Fareham,2040,"""South East""",92153,627,0.68,16181,17.56,12058,13.08,15691,17.03,5058,5.49,12403,13.46,27419,29.75,3343,3.63,473.1
121,E07000088,Gosport,2020,"""South East""",66402,500,0.75,14347,21.61,10754,16.2,12046,18.14,3292,4.96,8883,13.38,14265,21.48,2815,4.24,508.1
121,E07000088,Gosport,2025,"""South East""",66402,486,0.73,14347,21.61,10754,16.2,12046,18.14,3292,4.96,8883,13.38,14265,21.48,2815,4.24,508.1
121,E07000088,Gosport,2030,"""South East""",66402,471,0.71,14347,21.61,10754,16.2,12046,18.14,3292,4.96,8883,13.38,14265,21.48,2815,4.24,508.1
121,E07000088,Gosport,2035,"""South East""",66402,456,0.69,14347,21.61,10754,16.2,12046,18.14,3292,4.96,8883,13.38,14265,21.48,2815,4.24,508.1
121,E07000088,Gosport,2040,"""South East""",66402,448,0.67,14347,21.61,10754,16.2,12046,18.14,3292,4.96,8883,13.38,14265,21.48,2815,4.24,508.1
138,E07000109,Gravesham,2020,"""South East""",80964,618,0.76,19742,24.38,13242,16.36,13780,17.02,3442,4.25,8952,11.06,16164,19.96,5642,6.97,570
138,E07000109,Gravesham,2025,"""South East""",80964,611,0.75,19742,24.38,13242,16.36,13780,17.02,3442,4.25,8952,11.06,16164,19.96,5642,6.97,570
138,E07000109,Gravesham,2030,"""South East""",80964,605,0.75,19742,24.38,13242,16.36,13780,17.02,3442,4.25,8952,11.06,16164,19.96,5642,6.97,570
138,E07000109,Gravesham,2035,"""South East""",80964,605,0.75,19742,24.38,13242,16.36,13780,17.02,3442,4.25,8952,11.06,16164,19.96,5642,6.97,570
138,E07000109,Gravesham,2040,"""South East""",80964,606,0.75,19742,24.38,13242,16.36,13780,17.02,3442,4.25,8952,11.06,16164,19.96,5642,6.97,570
227,E07000209,Guildford,2020,"""South East""",112589,957,0.85,15993,14.2,12020,10.68,15254,13.55,3125,2.78,16005,14.22,44496,39.52,5696,5.06,784.5
227,E07000209,Guildford,2025,"""South East""",112589,958,0.85,15993,14.2,12020,10.68,15254,13.55,3125,2.78,16005,14.22,44496,39.52,5696,5.06,784.5
227,E07000209,Guildford,2030,"""South East""",112589,953,0.85,15993,14.2,12020,10.68,15254,13.55,3125,2.78,16005,14.22,44496,39.52,5696,5.06,784.5
227,E07000209,Guildford,2035,"""South East""",112589,947,0.84,15993,14.2,12020,10.68,15254,13.55,3125,2.78,16005,14.22,44496,39.52,5696,5.06,784.5
227,E07000209,Guildford,2040,"""South East""",112589,932,0.83,15993,14.2,12020,10.68,15254,13.55,3125,2.78,16005,14.22,44496,39.52,5696,5.06,784.5
122,E07000089,Hart,2020,"""South East""",72681,567,0.78,9815,13.5,9036,12.43,11746,16.16,2579,3.55,9451,13,27248,37.49,2806,3.86,698
122,E07000089,Hart,2025,"""South East""",72681,571,0.79,9815,13.5,9036,12.43,11746,16.16,2579,3.55,9451,13,27248,37.49,2806,3.86,698
122,E07000089,Hart,2030,"""South East""",72681,565,0.78,9815,13.5,9036,12.43,11746,16.16,2579,3.55,9451,13,27248,37.49,2806,3.86,698
122,E07000089,Hart,2035,"""South East""",72681,562,0.77,9815,13.5,9036,12.43,11746,16.16,2579,3.55,9451,13,27248,37.49,2806,3.86,698
122,E07000089,Hart,2040,"""South East""",72681,556,0.76,9815,13.5,9036,12.43,11746,16.16,2579,3.55,9451,13,27248,37.49,2806,3.86,698
95,E07000062,Hastings,2020,"""South East""",73488,542,0.74,18649,25.38,11600,15.78,12830,17.46,2220,3.02,8877,12.08,15604,21.23,3708,5.05,444.8
95,E07000062,Hastings,2025,"""South East""",73488,538,0.73,18649,25.38,11600,15.78,12830,17.46,2220,3.02,8877,12.08,15604,21.23,3708,5.05,444.8
95,E07000062,Hastings,2030,"""South East""",73488,528,0.72,18649,25.38,11600,15.78,12830,17.46,2220,3.02,8877,12.08,15604,21.23,3708,5.05,444.8
95,E07000062,Hastings,2035,"""South East""",73488,520,0.71,18649,25.38,11600,15.78,12830,17.46,2220,3.02,8877,12.08,15604,21.23,3708,5.05,444.8
95,E07000062,Hastings,2040,"""South East""",73488,510,0.69,18649,25.38,11600,15.78,12830,17.46,2220,3.02,8877,12.08,15604,21.23,3708,5.05,444.8
123,E07000090,Havant,2020,"""South East""",98807,708,0.72,24746,25.04,14619,14.8,16913,17.12,4787,4.84,11812,11.95,22017,22.28,3913,3.96,515.6
123,E07000090,Havant,2025,"""South East""",98807,720,0.73,24746,25.04,14619,14.8,16913,17.12,4787,4.84,11812,11.95,22017,22.28,3913,3.96,515.6
123,E07000090,Havant,2030,"""South East""",98807,716,0.72,24746,25.04,14619,14.8,16913,17.12,4787,4.84,11812,11.95,22017,22.28,3913,3.96,515.6
123,E07000090,Havant,2035,"""South East""",98807,722,0.73,24746,25.04,14619,14.8,16913,17.12,4787,4.84,11812,11.95,22017,22.28,3913,3.96,515.6
123,E07000090,Havant,2040,"""South East""",98807,730,0.74,24746,25.04,14619,14.8,16913,17.12,4787,4.84,11812,11.95,22017,22.28,3913,3.96,515.6
245,E07000227,Horsham,2020,"""South East""",106758,807,0.76,17407,16.31,14155,13.26,18954,17.75,3627,3.4,13525,12.67,34814,32.61,4276,4.01,630.8
245,E07000227,Horsham,2025,"""South East""",106758,829,0.78,17407,16.31,14155,13.26,18954,17.75,3627,3.4,13525,12.67,34814,32.61,4276,4.01,630.8
245,E07000227,Horsham,2030,"""South East""",106758,839,0.79,17407,16.31,14155,13.26,18954,17.75,3627,3.4,13525,12.67,34814,32.61,4276,4.01,630.8
245,E07000227,Horsham,2035,"""South East""",106758,844,0.79,17407,16.31,14155,13.26,18954,17.75,3627,3.4,13525,12.67,34814,32.61,4276,4.01,630.8
245,E07000227,Horsham,2040,"""South East""",106758,855,0.8,17407,16.31,14155,13.26,18954,17.75,3627,3.4,13525,12.67,34814,32.61,4276,4.01,630.8
96,E07000063,Lewes,2020,"""South East""",80534,562,0.7,17276,21.45,11126,13.82,12662,15.72,2723,3.38,9511,11.81,23690,29.42,3546,4.4,606.2
96,E07000063,Lewes,2025,"""South East""",80534,565,0.7,17276,21.45,11126,13.82,12662,15.72,2723,3.38,9511,11.81,23690,29.42,3546,4.4,606.2
96,E07000063,Lewes,2030,"""South East""",80534,565,0.7,17276,21.45,11126,13.82,12662,15.72,2723,3.38,9511,11.81,23690,29.42,3546,4.4,606.2
96,E07000063,Lewes,2035,"""South East""",80534,563,0.7,17276,21.45,11126,13.82,12662,15.72,2723,3.38,9511,11.81,23690,29.42,3546,4.4,606.2
96,E07000063,Lewes,2040,"""South East""",80534,561,0.7,17276,21.45,11126,13.82,12662,15.72,2723,3.38,9511,11.81,23690,29.42,3546,4.4,606.2
139,E07000110,Maidstone,2020,"""South East""",125476,1004,0.8,25915,20.65,18336,14.61,22108,17.62,5112,4.07,15246,12.15,32154,25.63,6605,5.26,597.6
139,E07000110,Maidstone,2025,"""South East""",125476,"1,037",0.83,25915,20.65,18336,14.61,22108,17.62,5112,4.07,15246,12.15,32154,25.63,6605,5.26,597.6
139,E07000110,Maidstone,2030,"""South East""",125476,"1,059",0.84,25915,20.65,18336,14.61,22108,17.62,5112,4.07,15246,12.15,32154,25.63,6605,5.26,597.6
139,E07000110,Maidstone,2035,"""South East""",125476,"1,076",0.86,25915,20.65,18336,14.61,22108,17.62,5112,4.07,15246,12.15,32154,25.63,6605,5.26,597.6
139,E07000110,Maidstone,2040,"""South East""",125476,"1,093",0.87,25915,20.65,18336,14.61,22108,17.62,5112,4.07,15246,12.15,32154,25.63,6605,5.26,597.6
35,E06000035,Medway,2020,"""South East""",210511,1676,0.8,48226,22.91,35473,16.85,38653,18.36,9857,4.68,26818,12.74,40275,19.13,11209,5.32,580.6
35,E06000035,Medway,2025,"""South East""",210511,"1,669",0.79,48226,22.91,35473,16.85,38653,18.36,9857,4.68,26818,12.74,40275,19.13,11209,5.32,580.6
35,E06000035,Medway,2030,"""South East""",210511,"1,668",0.79,48226,22.91,35473,16.85,38653,18.36,9857,4.68,26818,12.74,40275,19.13,11209,5.32,580.6
35,E06000035,Medway,2035,"""South East""",210511,"1,671",0.79,48226,22.91,35473,16.85,38653,18.36,9857,4.68,26818,12.74,40275,19.13,11209,5.32,580.6
35,E06000035,Medway,2040,"""South East""",210511,"1,681",0.8,48226,22.91,35473,16.85,38653,18.36,9857,4.68,26818,12.74,40275,19.13,11209,5.32,580.6
201,E07000178,Oxford,2020,"""South East""",126725,1078,0.85,17287,13.64,10519,8.3,11341,8.95,2338,1.84,22581,17.82,53977,42.59,8682,6.85,569.3
201,E07000178,Oxford,2025,"""South East""",126725,"1,049",0.83,17287,13.64,10519,8.3,11341,8.95,2338,1.84,22581,17.82,53977,42.59,8682,6.85,569.3
201,E07000178,Oxford,2030,"""South East""",126725,"1,059",0.84,17287,13.64,10519,8.3,11341,8.95,2338,1.84,22581,17.82,53977,42.59,8682,6.85,569.3
201,E07000178,Oxford,2035,"""South East""",126725,"1,055",0.83,17287,13.64,10519,8.3,11341,8.95,2338,1.84,22581,17.82,53977,42.59,8682,6.85,569.3
201,E07000178,Oxford,2040,"""South East""",126725,"1,035",0.82,17287,13.64,10519,8.3,11341,8.95,2338,1.84,22581,17.82,53977,42.59,8682,6.85,569.3
44,E06000044,Portsmouth,2020,"""South East""",167256,1462,0.87,35405,21.17,21980,13.14,25073,14.99,6545,3.91,30068,17.98,39630,23.69,8555,5.11,497.9
44,E06000044,Portsmouth,2025,"""South East""",167256,"1,466",0.88,35405,21.17,21980,13.14,25073,14.99,6545,3.91,30068,17.98,39630,23.69,8555,5.11,497.9
44,E06000044,Portsmouth,2030,"""South East""",167256,"1,480",0.88,35405,21.17,21980,13.14,25073,14.99,6545,3.91,30068,17.98,39630,23.69,8555,5.11,497.9
44,E06000044,Portsmouth,2035,"""South East""",167256,"1,486",0.89,35405,21.17,21980,13.14,25073,14.99,6545,3.91,30068,17.98,39630,23.69,8555,5.11,497.9
44,E06000044,Portsmouth,2040,"""South East""",167256,"1,474",0.88,35405,21.17,21980,13.14,25073,14.99,6545,3.91,30068,17.98,39630,23.69,8555,5.11,497.9
38,E06000038,Reading,2020,"""South East""",125582,1081,0.86,21834,17.39,15328,12.21,15407,12.27,3170,2.52,16875,13.44,43690,34.79,9278,7.39,631.8
38,E06000038,Reading,2025,"""South East""",125582,"1,080",0.86,21834,17.39,15328,12.21,15407,12.27,3170,2.52,16875,13.44,43690,34.79,9278,7.39,631.8
38,E06000038,Reading,2030,"""South East""",125582,"1,083",0.86,21834,17.39,15328,12.21,15407,12.27,3170,2.52,16875,13.44,43690,34.79,9278,7.39,631.8
38,E06000038,Reading,2035,"""South East""",125582,"1,088",0.87,21834,17.39,15328,12.21,15407,12.27,3170,2.52,16875,13.44,43690,34.79,9278,7.39,631.8
38,E06000038,Reading,2040,"""South East""",125582,"1,073",0.85,21834,17.39,15328,12.21,15407,12.27,3170,2.52,16875,13.44,43690,34.79,9278,7.39,631.8
97,E07000064,Rother,2020,"""South East""",76359,484,0.63,18858,24.7,10542,13.81,12596,16.5,2886,3.78,8551,11.2,19438,25.46,3488,4.57,499.7
97,E07000064,Rother,2025,"""South East""",76359,497,0.65,18858,24.7,10542,13.81,12596,16.5,2886,3.78,8551,11.2,19438,25.46,3488,4.57,499.7
97,E07000064,Rother,2030,"""South East""",76359,492,0.64,18858,24.7,10542,13.81,12596,16.5,2886,3.78,8551,11.2,19438,25.46,3488,4.57,499.7
97,E07000064,Rother,2035,"""South East""",76359,489,0.64,18858,24.7,10542,13.81,12596,16.5,2886,3.78,8551,11.2,19438,25.46,3488,4.57,499.7
97,E07000064,Rother,2040,"""South East""",76359,487,0.64,18858,24.7,10542,13.81,12596,16.5,2886,3.78,8551,11.2,19438,25.46,3488,4.57,499.7
230,E07000212,Runnymede,2020,"""South East""",66653,558,0.84,12176,18.27,8490,12.74,9616,14.43,2248,3.37,10095,15.15,19945,29.92,4083,6.13,659.5
230,E07000212,Runnymede,2025,"""South East""",66653,560,0.84,12176,18.27,8490,12.74,9616,14.43,2248,3.37,10095,15.15,19945,29.92,4083,6.13,659.5
230,E07000212,Runnymede,2030,"""South East""",66653,564,0.85,12176,18.27,8490,12.74,9616,14.43,2248,3.37,10095,15.15,19945,29.92,4083,6.13,659.5
230,E07000212,Runnymede,2035,"""South East""",66653,560,0.84,12176,18.27,8490,12.74,9616,14.43,2248,3.37,10095,15.15,19945,29.92,4083,6.13,659.5
230,E07000212,Runnymede,2040,"""South East""",66653,561,0.84,12176,18.27,8490,12.74,9616,14.43,2248,3.37,10095,15.15,19945,29.92,4083,6.13,659.5
125,E07000092,Rushmoor,2020,"""South East""",74854,609,0.81,13947,18.63,12318,16.46,12838,17.15,2703,3.61,9362,12.51,18493,24.71,5193,6.94,623.4
125,E07000092,Rushmoor,2025,"""South East""",74854,596,0.8,13947,18.63,12318,16.46,12838,17.15,2703,3.61,9362,12.51,18493,24.71,5193,6.94,623.4
125,E07000092,Rushmoor,2030,"""South East""",74854,580,0.77,13947,18.63,12318,16.46,12838,17.15,2703,3.61,9362,12.51,18493,24.71,5193,6.94,623.4
125,E07000092,Rushmoor,2035,"""South East""",74854,570,0.76,13947,18.63,12318,16.46,12838,17.15,2703,3.61,9362,12.51,18493,24.71,5193,6.94,623.4
125,E07000092,Rushmoor,2040,"""South East""",74854,567,0.76,13947,18.63,12318,16.46,12838,17.15,2703,3.61,9362,12.51,18493,24.71,5193,6.94,623.4
140,E07000111,Sevenoaks,2020,"""South East""",92481,668,0.72,17753,19.2,12708,13.74,15189,16.42,3158,3.41,10267,11.1,29580,31.98,3826,4.14,694.9
140,E07000111,Sevenoaks,2025,"""South East""",92481,678,0.73,17753,19.2,12708,13.74,15189,16.42,3158,3.41,10267,11.1,29580,31.98,3826,4.14,694.9
140,E07000111,Sevenoaks,2030,"""South East""",92481,686,0.74,17753,19.2,12708,13.74,15189,16.42,3158,3.41,10267,11.1,29580,31.98,3826,4.14,694.9
140,E07000111,Sevenoaks,2035,"""South East""",92481,689,0.75,17753,19.2,12708,13.74,15189,16.42,3158,3.41,10267,11.1,29580,31.98,3826,4.14,694.9
140,E07000111,Sevenoaks,2040,"""South East""",92481,697,0.75,17753,19.2,12708,13.74,15189,16.42,3158,3.41,10267,11.1,29580,31.98,3826,4.14,694.9
39,E06000039,Slough,2020,"""South East""",106645,930,0.87,21434,20.1,15673,14.7,14256,13.37,2371,2.22,10790,10.12,27560,25.84,14561,13.65,572.6
39,E06000039,Slough,2025,"""South East""",106645,946,0.89,21434,20.1,15673,14.7,14256,13.37,2371,2.22,10790,10.12,27560,25.84,14561,13.65,572.6
39,E06000039,Slough,2030,"""South East""",106645,953,0.89,21434,20.1,15673,14.7,14256,13.37,2371,2.22,10790,10.12,27560,25.84,14561,13.65,572.6
39,E06000039,Slough,2035,"""South East""",106645,959,0.9,21434,20.1,15673,14.7,14256,13.37,2371,2.22,10790,10.12,27560,25.84,14561,13.65,572.6
39,E06000039,Slough,2040,"""South East""",106645,949,0.89,21434,20.1,15673,14.7,14256,13.37,2371,2.22,10790,10.12,27560,25.84,14561,13.65,572.6
45,E06000045,Southampton,2020,"""South East""",195534,1749,0.89,40991,20.96,25287,12.93,27209,13.92,7156,3.66,33882,17.33,48145,24.62,12864,6.58,532.2
45,E06000045,Southampton,2025,"""South East""",195534,"1,769",0.9,40991,20.96,25287,12.93,27209,13.92,7156,3.66,33882,17.33,48145,24.62,12864,6.58,532.2
45,E06000045,Southampton,2030,"""South East""",195534,"1,805",0.92,40991,20.96,25287,12.93,27209,13.92,7156,3.66,33882,17.33,48145,24.62,12864,6.58,532.2
45,E06000045,Southampton,2035,"""South East""",195534,"1,831",0.94,40991,20.96,25287,12.93,27209,13.92,7156,3.66,33882,17.33,48145,24.62,12864,6.58,532.2
45,E06000045,Southampton,2040,"""South East""",195534,"1,826",0.93,40991,20.96,25287,12.93,27209,13.92,7156,3.66,33882,17.33,48145,24.62,12864,6.58,532.2
231,E07000213,Spelthorne,2020,"""South East""",78089,585,0.75,15947,20.42,12546,16.07,12564,16.09,3056,3.91,8882,11.37,20262,25.95,4832,6.19,650.4
231,E07000213,Spelthorne,2025,"""South East""",78089,583,0.75,15947,20.42,12546,16.07,12564,16.09,3056,3.91,8882,11.37,20262,25.95,4832,6.19,650.4
231,E07000213,Spelthorne,2030,"""South East""",78089,580,0.74,15947,20.42,12546,16.07,12564,16.09,3056,3.91,8882,11.37,20262,25.95,4832,6.19,650.4
231,E07000213,Spelthorne,2035,"""South East""",78089,575,0.74,15947,20.42,12546,16.07,12564,16.09,3056,3.91,8882,11.37,20262,25.95,4832,6.19,650.4
231,E07000213,Spelthorne,2040,"""South East""",78089,569,0.73,15947,20.42,12546,16.07,12564,16.09,3056,3.91,8882,11.37,20262,25.95,4832,6.19,650.4
142,E07000113,Swale,2020,"""South East""",108539,877,0.81,29703,27.37,17640,16.25,18442,16.99,4777,4.4,12202,11.24,20535,18.92,5240,4.83,552.4
142,E07000113,Swale,2025,"""South East""",108539,915,0.84,29703,27.37,17640,16.25,18442,16.99,4777,4.4,12202,11.24,20535,18.92,5240,4.83,552.4
142,E07000113,Swale,2030,"""South East""",108539,939,0.87,29703,27.37,17640,16.25,18442,16.99,4777,4.4,12202,11.24,20535,18.92,5240,4.83,552.4
142,E07000113,Swale,2035,"""South East""",108539,960,0.88,29703,27.37,17640,16.25,18442,16.99,4777,4.4,12202,11.24,20535,18.92,5240,4.83,552.4
142,E07000113,Swale,2040,"""South East""",108539,985,0.91,29703,27.37,17640,16.25,18442,16.99,4777,4.4,12202,11.24,20535,18.92,5240,4.83,552.4
233,E07000215,Tandridge,2020,"""South East""",66922,496,0.74,11467,17.13,8936,13.35,11701,17.48,1959,2.93,8206,12.26,22063,32.97,2590,3.87,644.3
233,E07000215,Tandridge,2025,"""South East""",66922,495,0.74,11467,17.13,8936,13.35,11701,17.48,1959,2.93,8206,12.26,22063,32.97,2590,3.87,644.3
233,E07000215,Tandridge,2030,"""South East""",66922,494,0.74,11467,17.13,8936,13.35,11701,17.48,1959,2.93,8206,12.26,22063,32.97,2590,3.87,644.3
233,E07000215,Tandridge,2035,"""South East""",66922,492,0.74,11467,17.13,8936,13.35,11701,17.48,1959,2.93,8206,12.26,22063,32.97,2590,3.87,644.3
233,E07000215,Tandridge,2040,"""South East""",66922,488,0.73,11467,17.13,8936,13.35,11701,17.48,1959,2.93,8206,12.26,22063,32.97,2590,3.87,644.3
143,E07000114,Thanet,2020,"""South East""",108556,773,0.71,30784,28.36,16100,14.83,17833,16.43,4198,3.87,12245,11.28,21284,19.61,6112,5.63,504.3
143,E07000114,Thanet,2025,"""South East""",108556,781,0.72,30784,28.36,16100,14.83,17833,16.43,4198,3.87,12245,11.28,21284,19.61,6112,5.63,504.3
143,E07000114,Thanet,2030,"""South East""",108556,794,0.73,30784,28.36,16100,14.83,17833,16.43,4198,3.87,12245,11.28,21284,19.61,6112,5.63,504.3
143,E07000114,Thanet,2035,"""South East""",108556,802,0.74,30784,28.36,16100,14.83,17833,16.43,4198,3.87,12245,11.28,21284,19.61,6112,5.63,504.3
143,E07000114,Thanet,2040,"""South East""",108556,810,0.75,30784,28.36,16100,14.83,17833,16.43,4198,3.87,12245,11.28,21284,19.61,6112,5.63,504.3
234,E07000216,Waverley,2020,"""South East""",97478,689,0.71,14790,15.17,10056,10.32,14737,15.12,2845,2.92,11938,12.25,39125,40.14,3987,4.09,768.6
234,E07000216,Waverley,2025,"""South East""",97478,685,0.7,14790,15.17,10056,10.32,14737,15.12,2845,2.92,11938,12.25,39125,40.14,3987,4.09,768.6
234,E07000216,Waverley,2030,"""South East""",97478,677,0.69,14790,15.17,10056,10.32,14737,15.12,2845,2.92,11938,12.25,39125,40.14,3987,4.09,768.6
234,E07000216,Waverley,2035,"""South East""",97478,668,0.69,14790,15.17,10056,10.32,14737,15.12,2845,2.92,11938,12.25,39125,40.14,3987,4.09,768.6
234,E07000216,Waverley,2040,"""South East""",97478,654,0.67,14790,15.17,10056,10.32,14737,15.12,2845,2.92,11938,12.25,39125,40.14,3987,4.09,768.6
98,E07000065,Wealden,2020,"""South East""",122443,858,0.7,24347,19.88,16937,13.83,21218,17.33,4516,3.69,14998,12.25,35360,28.88,5067,4.14,578.2
98,E07000065,Wealden,2025,"""South East""",122443,868,0.71,24347,19.88,16937,13.83,21218,17.33,4516,3.69,14998,12.25,35360,28.88,5067,4.14,578.2
98,E07000065,Wealden,2030,"""South East""",122443,861,0.7,24347,19.88,16937,13.83,21218,17.33,4516,3.69,14998,12.25,35360,28.88,5067,4.14,578.2
98,E07000065,Wealden,2035,"""South East""",122443,857,0.7,24347,19.88,16937,13.83,21218,17.33,4516,3.69,14998,12.25,35360,28.88,5067,4.14,578.2
98,E07000065,Wealden,2040,"""South East""",122443,852,0.7,24347,19.88,16937,13.83,21218,17.33,4516,3.69,14998,12.25,35360,28.88,5067,4.14,578.2
127,E07000094,Winchester,2020,"""South East""",95110,707,0.74,13828,14.54,9163,9.63,13910,14.63,2944,3.1,13260,13.94,38669,40.66,3336,3.51,682.8
127,E07000094,Winchester,2025,"""South East""",95110,714,0.75,13828,14.54,9163,9.63,13910,14.63,2944,3.1,13260,13.94,38669,40.66,3336,3.51,682.8
127,E07000094,Winchester,2030,"""South East""",95110,717,0.75,13828,14.54,9163,9.63,13910,14.63,2944,3.1,13260,13.94,38669,40.66,3336,3.51,682.8
127,E07000094,Winchester,2035,"""South East""",95110,713,0.75,13828,14.54,9163,9.63,13910,14.63,2944,3.1,13260,13.94,38669,40.66,3336,3.51,682.8
127,E07000094,Winchester,2040,"""South East""",95110,706,0.74,13828,14.54,9163,9.63,13910,14.63,2944,3.1,13260,13.94,38669,40.66,3336,3.51,682.8
